database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
neo4j,two_hop,65,9508299,51.8331,True,,,read
neo4j,two_hop,66,9509349,53.8294,True,,,read
neo4j,two_hop,67,9603367,56.3662,True,,,read
neo4j,two_hop,68,9603420,54.9105,True,,,read
neo4j,two_hop,69,9606252,55.3948,True,,,read
neo4j,two_hop,70,9609217,54.534,True,,,read
neo4j,two_hop,71,9609470,54.0722,True,,,read
neo4j,two_hop,72,9610393,55.1487,True,,,read
neo4j,two_hop,73,9701246,54.1608,True,,,read
neo4j,two_hop,74,9702270,56.1802,True,,,read
neo4j,two_hop,75,9703209,53.0498,True,,,read
neo4j,two_hop,76,9703232,54.1147,True,,,read
neo4j,two_hop,77,9703423,57.2948,True,,,read
neo4j,two_hop,78,9705262,56.4778,True,,,read
neo4j,two_hop,79,9706541,56.4804,True,,,read
neo4j,two_hop,80,9707250,52.5108,True,,,read
neo4j,two_hop,81,9707282,53.5733,True,,,read
neo4j,two_hop,82,9707295,53.8258,True,,,read
neo4j,two_hop,83,9710376,51.5825,True,,,read
neo4j,two_hop,84,9711261,54.9935,True,,,read
neo4j,two_hop,85,9711379,54.4665,True,,,read
neo4j,two_hop,86,9803439,54.9992,True,,,read
neo4j,two_hop,87,9804298,56.9777,True,,,read
neo4j,two_hop,88,9804313,52.6174,True,,,read
neo4j,two_hop,89,9804343,54.9504,True,,,read
neo4j,two_hop,90,9805465,53.599,True,,,read
neo4j,two_hop,91,9809529,57.9494,True,,,read
neo4j,two_hop,92,9810418,51.0693,True,,,read
neo4j,two_hop,93,9811432,53.3635,True,,,read
neo4j,two_hop,94,9811469,58.8116,True,,,read
neo4j,two_hop,95,9812342,56.1032,True,,,read
neo4j,two_hop,96,9906506,52.4618,True,,,read
neo4j,two_hop,97,9907534,54.9713,True,,,read
neo4j,two_hop,98,9909234,66.4269,True,,,read
neo4j,two_hop,99,9909512,52.9399,True,,,read
neo4j,three_hop,0,2106,58.0044,True,,,read
neo4j,three_hop,1,6114,59.1466,True,,,read
neo4j,three_hop,2,6217,60.7464,True,,,read
neo4j,three_hop,3,7077,55.6933,True,,,read
neo4j,three_hop,4,7211,54.6907,True,,,read
neo4j,three_hop,5,7232,58.5967,True,,,read
neo4j,three_hop,6,9292,58.2075,True,,,read
neo4j,three_hop,7,10094,53.4863,True,,,read
neo4j,three_hop,8,10180,55.4718,True,,,read
neo4j,three_hop,9,12020,62.5029,True,,,read
neo4j,three_hop,10,101328,59.1451,True,,,read
neo4j,three_hop,11,102194,51.674,True,,,read
neo4j,three_hop,12,102318,55.5867,True,,,read
neo4j,three_hop,13,104122,60.647,True,,,read
neo4j,three_hop,14,104187,67.6673,True,,,read
neo4j,three_hop,15,105349,56.382,True,,,read
neo4j,three_hop,16,106261,56.2805,True,,,read
neo4j,three_hop,17,107028,57.0183,True,,,read
neo4j,three_hop,18,107093,57.4026,True,,,read
neo4j,three_hop,19,107295,55.2041,True,,,read
neo4j,three_hop,20,108250,80.9491,True,,,read
neo4j,three_hop,21,109054,53.6284,True,,,read
neo4j,three_hop,22,109073,53.0734,True,,,read
neo4j,three_hop,23,110264,53.2837,True,,,read
neo4j,three_hop,24,110376,121.2317,True,,,read
neo4j,three_hop,25,201053,53.8969,True,,,read
neo4j,three_hop,26,204096,215.0124,True,,,read
neo4j,three_hop,27,204176,121.2272,True,,,read
neo4j,three_hop,28,204182,120.2649,True,,,read
