database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
falkordb,three_hop,32,208138,26.5184,True,,,read
falkordb,three_hop,33,208159,26.7939,True,,,read
falkordb,three_hop,34,209058,24.8203,True,,,read
falkordb,three_hop,35,209108,25.4809,True,,,read
falkordb,three_hop,36,210254,26.3983,True,,,read
falkordb,three_hop,37,302080,27.1712,True,,,read
falkordb,three_hop,38,9208245,24.6107,True,,,read
falkordb,three_hop,39,9304275,26.7171,True,,,read
falkordb,three_hop,40,9305258,25.6388,True,,,read
falkordb,three_hop,41,9306241,25.9407,True,,,read
falkordb,three_hop,42,9307320,26.2154,True,,,read
falkordb,three_hop,43,9309220,26.0361,True,,,read
falkordb,three_hop,44,9309273,25.8251,True,,,read
falkordb,three_hop,45,9309293,26.0772,True,,,read
falkordb,three_hop,46,9310213,28.6051,True,,,read
falkordb,three_hop,47,9311240,25.9247,True,,,read
falkordb,three_hop,48,9401244,24.7358,True,,,read
falkordb,three_hop,49,9401326,25.5164,True,,,read
falkordb,three_hop,50,9403260,25.4174,True,,,read
falkordb,three_hop,51,9403269,24.4937,True,,,read
falkordb,three_hop,52,9407272,25.5202,True,,,read
falkordb,three_hop,53,9407278,26.0641,True,,,read
falkordb,three_hop,54,9407401,26.166,True,,,read
falkordb,three_hop,55,9501227,25.8903,True,,,read
falkordb,three_hop,56,9501350,29.1234,True,,,read
falkordb,three_hop,57,9501376,25.4791,True,,,read
falkordb,three_hop,58,9502306,26.4649,True,,,read
falkordb,three_hop,59,9502360,24.9559,True,,,read
falkordb,three_hop,60,9503294,26.3516,True,,,read
falkordb,three_hop,61,9504347,26.1133,True,,,read
falkordb,three_hop,62,9505303,28.6003,True,,,read
falkordb,three_hop,63,9505310,25.729,True,,,read
falkordb,three_hop,64,9505324,26.386,True,,,read
falkordb,three_hop,65,9508299,26.4781,True,,,read
falkordb,three_hop,66,9509349,30.9819,True,,,read
falkordb,three_hop,67,9603367,26.4838,True,,,read
falkordb,three_hop,68,9603420,29.8487,True,,,read
falkordb,three_hop,69,9606252,24.6578,True,,,read
falkordb,three_hop,70,9609217,24.5029,True,,,read
falkordb,three_hop,71,9609470,26.3376,True,,,read
falkordb,three_hop,72,9610393,24.7986,True,,,read
falkordb,three_hop,73,9701246,25.5316,True,,,read
falkordb,three_hop,74,9702270,24.5616,True,,,read
falkordb,three_hop,75,9703209,25.5254,True,,,read
falkordb,three_hop,76,9703232,25.7552,True,,,read
falkordb,three_hop,77,9703423,24.4862,True,,,read
falkordb,three_hop,78,9705262,25.5422,True,,,read
falkordb,three_hop,79,9706541,23.7163,True,,,read
falkordb,three_hop,80,9707250,26.2449,True,,,read
falkordb,three_hop,81,9707282,25.5466,True,,,read
falkordb,three_hop,82,9707295,26.2363,True,,,read
falkordb,three_hop,83,9710376,27.8371,True,,,read
falkordb,three_hop,84,9711261,24.6346,True,,,read
falkordb,three_hop,85,9711379,25.5357,True,,,read
falkordb,three_hop,86,9803439,25.3388,True,,,read
falkordb,three_hop,87,9804298,26.9159,True,,,read
falkordb,three_hop,88,9804313,25.6457,True,,,read
falkordb,three_hop,89,9804343,26.294,True,,,read
falkordb,three_hop,90,9805465,26.0509,True,,,read
falkordb,three_hop,91,9809529,27.7832,True,,,read
falkordb,three_hop,92,9810418,26.9784,True,,,read
falkordb,three_hop,93,9811432,25.5804,True,,,read
falkordb,three_hop,94,9811469,26.1114,True,,,read
falkordb,three_hop,95,9812342,26.6859,True,,,read
falkordb,three_hop,96,9906506,26.802,True,,,read
