database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
memgraph,point_lookup,71,9609470,222.1046,True,,,read
memgraph,point_lookup,72,9610393,225.4312,True,,,read
memgraph,point_lookup,73,9701246,220.7678,True,,,read
memgraph,point_lookup,74,9702270,219.5408,True,,,read
memgraph,point_lookup,75,9703209,222.2813,True,,,read
memgraph,point_lookup,76,9703232,218.1944,True,,,read
memgraph,point_lookup,77,9703423,219.8307,True,,,read
memgraph,point_lookup,78,9705262,219.551,True,,,read
memgraph,point_lookup,79,9706541,220.2587,True,,,read
memgraph,point_lookup,80,9707250,218.837,True,,,read
memgraph,point_lookup,81,9707282,222.1843,True,,,read
memgraph,point_lookup,82,9707295,218.2608,True,,,read
memgraph,point_lookup,83,9710376,220.8493,True,,,read
memgraph,point_lookup,84,9711261,221.2146,True,,,read
memgraph,point_lookup,85,9711379,236.6591,True,,,read
memgraph,point_lookup,86,9803439,226.3037,True,,,read
memgraph,point_lookup,87,9804298,219.5525,True,,,read
memgraph,point_lookup,88,9804313,221.0342,True,,,read
memgraph,point_lookup,89,9804343,219.71,True,,,read
memgraph,point_lookup,90,9805465,236.4153,True,,,read
memgraph,point_lookup,91,9809529,218.2439,True,,,read
memgraph,point_lookup,92,9810418,219.7183,True,,,read
memgraph,point_lookup,93,9811432,219.4585,True,,,read
memgraph,point_lookup,94,9811469,219.2211,True,,,read
memgraph,point_lookup,95,9812342,219.5271,True,,,read
memgraph,point_lookup,96,9906506,220.5323,True,,,read
memgraph,point_lookup,97,9907534,221.0947,True,,,read
memgraph,point_lookup,98,9909234,221.7186,True,,,read
memgraph,point_lookup,99,9909512,220.4083,True,,,read
memgraph,filtered_lookup,0,2106,228.8434,True,,,read
memgraph,filtered_lookup,1,6114,230.5777,True,,,read
memgraph,filtered_lookup,2,6217,232.7766,True,,,read
memgraph,filtered_lookup,3,7077,229.5912,True,,,read
memgraph,filtered_lookup,4,7211,230.9167,True,,,read
memgraph,filtered_lookup,5,7232,231.5829,True,,,read
memgraph,filtered_lookup,6,9292,231.3578,True,,,read
memgraph,filtered_lookup,7,10094,233.7265,True,,,read
memgraph,filtered_lookup,8,10180,231.9038,True,,,read
memgraph,filtered_lookup,9,12020,230.0969,True,,,read
memgraph,filtered_lookup,10,101328,233.0035,True,,,read
memgraph,filtered_lookup,11,102194,229.964,True,,,read
memgraph,filtered_lookup,12,102318,229.3421,True,,,read
memgraph,filtered_lookup,13,104122,230.8438,True,,,read
memgraph,filtered_lookup,14,104187,231.3958,True,,,read
memgraph,filtered_lookup,15,105349,233.6216,True,,,read
memgraph,filtered_lookup,16,106261,230.2593,True,,,read
memgraph,filtered_lookup,17,107028,231.4149,True,,,read
memgraph,filtered_lookup,18,107093,231.7512,True,,,read
memgraph,filtered_lookup,19,107295,230.3402,True,,,read
memgraph,filtered_lookup,20,108250,229.287,True,,,read
memgraph,filtered_lookup,21,109054,229.4433,True,,,read
memgraph,filtered_lookup,22,109073,229.6105,True,,,read
memgraph,filtered_lookup,23,110264,229.1082,True,,,read
memgraph,filtered_lookup,24,110376,229.8176,True,,,read
memgraph,filtered_lookup,25,201053,231.1655,True,,,read
memgraph,filtered_lookup,26,204096,230.4468,True,,,read
memgraph,filtered_lookup,27,204176,230.1767,True,,,read
memgraph,filtered_lookup,28,204182,232.4262,True,,,read
memgraph,filtered_lookup,29,205038,231.2208,True,,,read
memgraph,filtered_lookup,30,207048,231.2232,True,,,read
memgraph,filtered_lookup,31,207227,231.5356,True,,,read
memgraph,filtered_lookup,32,208138,232.4487,True,,,read
memgraph,filtered_lookup,33,208159,230.6446,True,,,read
memgraph,filtered_lookup,34,209058,230.4897,True,,,read
memgraph,filtered_lookup,35,209108,231.3792,True,,,read
memgraph,filtered_lookup,36,210254,231.9371,True,,,read
memgraph,filtered_lookup,37,302080,230.6441,True,,,read
memgraph,filtered_lookup,38,9208245,230.8636,True,,,read
memgraph,filtered_lookup,39,9304275,230.2503,True,,,read
memgraph,filtered_lookup,40,9305258,231.971,True,,,read
memgraph,filtered_lookup,41,9306241,229.8823,True,,,read
memgraph,filtered_lookup,42,9307320,231.853,True,,,read
memgraph,filtered_lookup,43,9309220,228.9182,True,,,read
memgraph,filtered_lookup,44,9309273,229.6262,True,,,read
memgraph,filtered_lookup,45,9309293,230.9123,True,,,read
memgraph,filtered_lookup,46,9310213,229.6968,True,,,read
memgraph,filtered_lookup,47,9311240,229.781,True,,,read
memgraph,filtered_lookup,48,9401244,228.7546,True,,,read
memgraph,filtered_lookup,49,9401326,232.5641,True,,,read
memgraph,filtered_lookup,50,9403260,229.4771,True,,,read
memgraph,filtered_lookup,51,9403269,228.2149,True,,,read
memgraph,filtered_lookup,52,9407272,230.5684,True,,,read
memgraph,filtered_lookup,53,9407278,228.8199,True,,,read
memgraph,filtered_lookup,54,9407401,230.8501,True,,,read
memgraph,filtered_lookup,55,9501227,230.0893,True,,,read
memgraph,filtered_lookup,56,9501350,229.3833,True,,,read
memgraph,filtered_lookup,57,9501376,230.4555,True,,,read
memgraph,filtered_lookup,58,9502306,228.8771,True,,,read
memgraph,filtered_lookup,59,9502360,230.9355,True,,,read
memgraph,filtered_lookup,60,9503294,231.0475,True,,,read
memgraph,filtered_lookup,61,9504347,228.4633,True,,,read
memgraph,filtered_lookup,62,9505303,229.3958,True,,,read
memgraph,filtered_lookup,63,9505310,239.9371,True,,,read
memgraph,filtered_lookup,64,9505324,230.0694,True,,,read
memgraph,filtered_lookup,65,9508299,230.5273,True,,,read
memgraph,filtered_lookup,66,9509349,228.5596,True,,,read
memgraph,filtered_lookup,67,9603367,231.0676,True,,,read
memgraph,filtered_lookup,68,9603420,231.3221,True,,,read
memgraph,filtered_lookup,69,9606252,230.0222,True,,,read
memgraph,filtered_lookup,70,9609217,230.8783,True,,,read
memgraph,filtered_lookup,71,9609470,232.3157,True,,,read
memgraph,filtered_lookup,72,9610393,229.6044,True,,,read
memgraph,filtered_lookup,73,9701246,229.9175,True,,,read
memgraph,filtered_lookup,74,9702270,229.4428,True,,,read
memgraph,filtered_lookup,75,9703209,229.3035,True,,,read
memgraph,filtered_lookup,76,9703232,229.5455,True,,,read
memgraph,filtered_lookup,77,9703423,229.1854,True,,,read
memgraph,filtered_lookup,78,9705262,230.9112,True,,,read
memgraph,filtered_lookup,79,9706541,228.6522,True,,,read
memgraph,filtered_lookup,80,9707250,229.2783,True,,,read
memgraph,filtered_lookup,81,9707282,230.1514,True,,,read
memgraph,filtered_lookup,82,9707295,229.7729,True,,,read
memgraph,filtered_lookup,83,9710376,230.505,True,,,read
memgraph,filtered_lookup,84,9711261,233.0551,True,,,read
memgraph,filtered_lookup,85,9711379,231.3599,True,,,read
memgraph,filtered_lookup,86,9803439,229.7661,True,,,read
memgraph,filtered_lookup,87,9804298,230.2223,True,,,read
memgraph,filtered_lookup,88,9804313,229.8341,True,,,read
memgraph,filtered_lookup,89,9804343,233.4833,True,,,read
memgraph,filtered_lookup,90,9805465,229.9137,True,,,read
memgraph,filtered_lookup,91,9809529,229.6916,True,,,read
memgraph,filtered_lookup,92,9810418,228.768,True,,,read
memgraph,filtered_lookup,93,9811432,228.3324,True,,,read
memgraph,filtered_lookup,94,9811469,230.1652,True,,,read
memgraph,filtered_lookup,95,9812342,230.3584,True,,,read
memgraph,filtered_lookup,96,9906506,230.374,True,,,read
memgraph,filtered_lookup,97,9907534,229.588,True,,,read
memgraph,filtered_lookup,98,9909234,229.9944,True,,,read
memgraph,filtered_lookup,99,9909512,231.7963,True,,,read
memgraph,aggregation,0,,328.8962,True,,,read
memgraph,aggregation,1,,330.2421,True,,,read
memgraph,aggregation,2,,332.3761,True,,,read
memgraph,aggregation,3,,330.3231,True,,,read
memgraph,aggregation,4,,939.8958,True,,,read
memgraph,aggregation,5,,332.305,True,,,read
memgraph,aggregation,6,,332.0419,True,,,read
memgraph,aggregation,7,,329.9702,True,,,read
memgraph,aggregation,8,,332.8339,True,,,read
